group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
978,#62e0e6,settled,1,71,50,1396.99,17.6889,8777.55,0,0,0,0,0,0,0
979,#de825a,settled,1,16,17,1517.56,4.11352,9535.09,0,0,0,0,0,0,0
980,#a7d780,settled,1,34,29,1489.33,1.63942,9357.72,0,0,0,0,0,0,0
981,#7079a8,settled,5,369,288,1650.83,74.5562,10372.5,0,0,0,106,106,344,248
982,#ebcece,settled,1,10,12,1627.98,1.56486,10228.9,0,0,0,0,0,0,0
983,#b47042,settled,1,16,14,1641.93,1.58182,10316.5,0,0,0,16,16,0,0
984,#7dc669,settled,1,63,46,1626.8,12.9541,10221.5,0,0,0,62,62,0,0
985,#466890,settled,1,14,12,1635.8,2.69307,10278,0,0,0,28,28,0,0
986,#c1bdb6,settled,3,160,119,1642.73,51.3631,10321.6,0,0,0,79,79,12,0
987,#8a5fdd,settled,1,72,49,1686.78,29.2147,10598.4,0,0,0,0,0,0,0
988,#53b451,settled,1,66,49,1699.21,15.8673,10676.5,0,0,0,0,0,0,0
989,#cf5678,settled,1,47,36,1710.66,2.35503,10748.4,0,0,0,0,0,0,0
990,#97ab9e,settled,1,53,40,1739.76,6.15777,10931.3,0,0,0,0,0,0,0
991,#604dc6,settled,1,16,16,1692.65,1.39021,10635.3,0,0,0,52,52,0,0
992,#dca2ec,settled,1,21,21,1691.15,2.12273,10625.8,0,0,0,73,73,0,0
993,#a54460,settled,1,90,59,1738.07,37.9078,10920.6,0,0,0,1316,1316,0,0
994,#6d9a87,settled,2,140,91,1730.34,7.29834,10872.1,0,0,0,350,350,0,0
995,#e9eead,settled,1,72,50,1692.69,12.45,10635.5,0,0,0,262,262,0,0
996,#b290d4,settled,21,2423,1561,1737.07,92.9127,10914.3,0,0,0,1802,1802,7142,4956
997,#7be648,settled,1,75,50,1765.77,22.7904,11094.7,0,0,0,2,2,0,0
998,#43886f,settled,1,21,22,1765.16,3.22349,11090.8,0,0,0,2,2,0,0
999,#bfdd95,settled,1,45,41,1776.56,1.48101,11162.5,0,0,0,0,0,0,0
1000,#887fbd,settled,4,543,347,1769.65,62.2003,11119,0,0,0,111,111,13,0
1001,#51d4e3,settled,2,130,99,1778.6,36.9229,11175.2,0,0,0,0,0,9,0
1002,#cd7657,settled,1,65,46,1677.23,7.99946,10538.3,0,0,0,0,0,0,0
1003,#95cb7e,settled,2,95,69,1603.89,32.921,10077.5,0,0,0,0,0,5,0
1004,#5e6da5,settled,1,30,25,1539.28,2.40021,9671.58,0,0,0,0,0,0,0
1005,#dac2cb,settled,1,16,16,1535.13,1.47738,9645.52,0,0,0,16,16,0,0
1006,#a3643f,settled,1,27,22,1534.96,1.42311,9644.46,0,0,0,31,31,0,0
1007,#6bba66,settled,1,23,19,1501.87,2.06091,9436.52,0,0,0,0,0,0,0
1008,#e75b8d,settled,1,60,46,1492.14,10.7604,9375.38,0,0,0,0,0,0,0
1009,#b0b1b3,settled,1,25,21,1326.46,3.66593,8334.41,0,0,0,0,0,0,0
1010,#7953db,settled,1,72,50,1346.12,12.7501,8457.95,0,0,0,0,0,0,0
1011,#41a84e,settled,1,36,29,1342.96,5.67554,8438.05,0,0,0,0,0,0,0
1012,#bd4a75,settled,1,289,163,1358.67,5.52181,8536.75,0,0,0,0,0,0,0
1013,#869f9c,settled,1,28,22,1341.26,5.65324,8427.41,0,0,0,0,0,0,0
1014,#4f41c3,settled,1,21,21,1339.97,3.08389,8419.28,0,0,0,0,0,0,0
1015,#cb96e9,settled,1,47,34,1340.96,3.17598,8425.53,0,0,0,0,0,0,0
1016,#93eb5d,settled,1,82,64,1251.13,8.11969,7861.11,0,0,0,2,2,0,0
1017,#5c8e84,settled,1,23,22,1246.41,4.78658,7831.41,0,0,0,2,2,0,0
1018,#d8e2aa,settled,1,67,46,1277.87,16.0112,8029.12,0,0,0,0,0,0,0
1019,#a185d2,settled,1,132,78,1242.71,4.97933,7808.18,0,0,0,124,124,0,0
1020,#69da45,settled,1,49,39,1238.83,5.20933,7783.81,0,0,0,124,124,0,0
1021,#e57b6c,settled,1,13,11,1191.26,0.625635,7484.9,0,0,0,0,0,0,0
1022,#aed193,settled,1,12,11,1134.89,2.6032,7130.75,0,0,0,0,0,0,0
1023,#7773ba,settled,2,134,99,1230.16,26.7075,7729.35,0,0,0,0,0,0,0
1024,#3fc8e0,settled,1,58,50,1156.8,24.3031,7268.36,0,0,0,0,0,0,0
1025,#bb6a54,settled,2,338,199,1140.05,14.193,7163.17,0,0,0,0,0,0,0
1026,#84bf7b,settled,1,73,50,1082.87,6.84751,6803.87,0,0,0,0,0,0,0
1027,#4d62a2,settled,1,63,49,1172.64,36.9772,7367.9,0,0,0,0,0,0,0
1028,#c8b6c8,settled,1,74,50,1150.86,11.4927,7231.08,0,0,0,0,0,0,0
1029,#9158f0,settled,1,398,226,1166.01,10.2532,7326.27,0,0,0,538,538,0,0
1030,#5aae63,settled,1,14,15,1209.17,3.37671,7597.41,0,0,0,0,0,0,0
1031,#d64f8a,settled,1,73,49,1221.11,9.2788,7672.44,0,0,0,0,0,0,0
1032,#9ea5b1,settled,1,21,21,1223.33,1.39309,7686.39,0,0,0,0,0,0,0
1033,#6747d8,settled,1,74,50,1206.71,14.0346,7581.99,0,0,0,0,0,0,0
1034,#e39c4b,settled,1,8,9,1186.94,1.83903,7457.75,0,0,0,0,0,0,0
1035,#acf172,settled,1,66,46,1222.83,11.8986,7683.26,0,0,0,218,218,0,0
1036,#749399,settled,1,20,17,1237.65,4.49748,7776.37,0,0,0,0,0,0,0
1037,#f0e8bf,settled,1,44,36,1353.22,24.7966,8502.52,0,0,0,0,0,0,0
1038,#b98ae7,settled,1,76,50,1799.15,15.6293,11304.4,0,0,0,0,0,0,0
1039,#82e05a,settled,2,331,215,1776.83,13.6038,11164.2,0,0,0,0,0,0,0
1040,#4a8281,settled,1,74,50,1703.6,7.86195,10704,0,0,0,0,0,0,0
1041,#c6d6a8,settled,1,63,47,1679.11,12.186,10550.2,0,0,0,0,0,0,0
1042,#8f79cf,settled,1,110,70,1694.67,5.04048,10648,0,0,0,0,0,0,0
1043,#58ce42,settled,1,22,20,1681.82,2.51687,10567.2,0,0,0,0,0,0,0
1044,#d47069,settled,2,104,88,1677.01,38.2216,10537,0,0,0,172,172,0,0
1045,#9cc590,settled,1,7,9,1681.97,0.808896,10568.1,0,0,0,8,8,0,0
1046,#6567b7,settled,1,74,56,1716.36,4.75042,10784.2,0,0,0,0,0,0,0
1047,#e1bcdd,settled,1,31,23,1718.96,2.26268,10800.5,0,0,0,18,18,0,0
1048,#aa5e51,settled,1,28,25,1723.02,1.78325,10826,0,0,0,0,0,0,0
1049,#72b378,settled,1,74,49,1722.89,4.48193,10825.2,0,0,0,18,18,0,0
1050,#ee559f,settled,1,40,31,1721.41,1.29144,10815.9,0,0,0,0,0,0,0
1051,#b7aac6,settled,1,58,41,1717.78,2.2049,10793.1,0,0,0,0,0,0,0
1052,#804ded,settled,1,33,25,1704.91,2.43132,10712.3,0,0,0,0,0,0,0
1053,#48a260,settled,1,49,37,1704.82,2.37385,10711.7,0,0,0,0,0,0,0
1054,#c44387,settled,1,68,48,1709.06,7.83881,10738.3,0,0,0,105,105,0,0
1055,#8d99ae,settled,1,67,50,1737.09,8.18802,10914.4,0,0,0,357,357,0,0
1056,#56eed4,settled,1,37,28,1747.3,2.3454,10978.6,0,0,0,0,0,0,0
1057,#d29048,settled,1,126,79,1740.06,2.54127,10933.1,0,0,0,192,192,0,0
1058,#9ae56f,settled,1,74,55,1738.19,5.07697,10921.4,0,0,0,54,54,0,0
1059,#638796,settled,1,77,50,1744.45,7.31385,10960.7,0,0,0,0,0,0,0
1060,#dfdcbd,settled,1,75,50,1749.93,0.848019,10995.1,0,0,0,0,0,0,0
1061,#a87ee4,settled,1,283,161,1588.94,6.23352,9983.63,0,0,0,315,315,0,0
1062,#70d457,settled,1,32,25,1585.4,1.96902,9961.36,0,0,0,39,39,0,0
1063,#ec757e,settled,1,70,50,1645.7,13.3386,10340.2,0,0,0,0,0,0,0
1064,#b5cba5,settled,1,32,33,1642.09,26.4769,10317.5,0,0,0,0,0,0,0
1065,#7e6dcc,settled,3,163,144,1644.28,36.628,10331.3,0,0,0,0,0,141,141
1066,#46c23f,settled,1,169,107,1629.31,6.3437,10237.2,0,0,0,0,0,0,0
1067,#c26466,settled,1,40,37,1571.36,2.92558,9873.16,0,0,0,12,12,0,0
1068,#8bb98d,settled,1,68,45,1568.49,6.15874,9855.11,0,0,0,34,34,0,0
1069,#545bb4,settled,1,41,34,1565.07,1.72891,9833.61,0,0,0,22,22,0,0
1070,#cfb0db,settled,2,103,79,1569.9,22.7752,9864,0,0,0,1020,1020,0,0
1071,#98524f,settled,1,11,11,1557.93,2.06883,9788.75,0,0,0,0,0,0,0
1072,#61a875,settled,1,12,12,1529.01,3.14835,9607.03,0,0,0,129,129,0,0
1073,#dd499c,settled,1,22,20,1533.41,2.35609,9634.72,0,0,0,202,202,0,0
1074,#a59ec3,settled,4,244,166,1586.15,11.3767,9966.05,0,0,0,0,0,65,0
1075,#6e41ea,settled,1,26,21,1534.11,1.98469,9639.1,0,0,0,201,201,0,0
1076,#ea955d,settled,1,16,16,1560.59,2.50837,9805.45,0,0,0,102,102,0,0
1077,#b3eb84,settled,1,7,8,1525.69,1.0576,9586.17,0,0,0,47,47,0,0
1078,#7b8dab,settled,1,22,19,1585.33,1.62869,9960.95,0,0,0,90,90,0,0
1079,#44e2d2,settled,1,66,50,1585.03,10.4065,9959.02,0,0,0,393,393,0,0
1080,#c08446,settled,1,15,14,1582.89,3.10135,9945.6,0,0,0,106,106,0,0
1081,#89d96c,settled,1,74,50,1577.08,4.7369,9909.08,0,0,0,990,990,0,0
1082,#517b93,settled,1,13,12,1578.37,2.64507,9917.2,0,0,0,115,115,0,0
1083,#cdd0ba,settled,1,90,71,1575.87,2.76983,9901.51,0,0,0,714,714,0,0
1084,#9672e1,settled,1,19,17,1582.19,1.77341,9941.22,0,0,0,136,136,0,0
1085,#5fc854,settled,1,12,13,1615.81,1.8016,10152.4,0,0,0,0,0,0,0
1086,#db697b,settled,1,9,10,1589.45,1.56582,9986.83,0,0,0,0,0,0,0
1087,#a3bfa2,settled,1,26,24,1515.7,2.47632,9523.42,0,0,0,0,0,0,0
1088,#6c61c9,settled,3,204,146,1531.18,23.5783,9620.68,0,0,0,0,0,0,0
1089,#e8b6f0,settled,1,54,43,1514.07,3.79635,9513.19,0,0,0,0,0,0,0
1090,#b15864,settled,1,46,36,1504.9,1.85655,9455.59,0,0,0,25,25,0,0
1091,#79ad8a,settled,1,34,27,1506.46,2.66088,9465.36,0,0,0,49,49,0,0
1092,#424fb1,settled,1,44,42,1535.46,10.6512,9647.59,0,0,0,99,99,0,0
1093,#bea4d8,settled,1,19,17,1538.63,1.20185,9667.52,0,0,0,25,25,0,0
1094,#87464c,settled,1,73,50,1428.39,2.41814,8974.84,0,0,0,1371,1371,0,0
1095,#4f9c72,settled,1,12,12,1437.88,0.923263,9034.45,0,0,0,171,171,0,0
1096,#cbf099,settled,1,17,15,1515.44,3.52912,9521.77,0,0,0,0,0,0,0
1097,#9493c0,settled,1,71,49,1443.45,8.20838,9069.49,0,0,0,0,0,0,0
1098,#5de8e7,settled,1,85,60,1402.49,44.6851,8812.09,0,0,0,0,0,0,0
1099,#d9895b,settled,1,26,22,1350.79,1.42042,8487.25,0,0,0,0,0,0,0
1100,#a1df81,settled,1,74,50,1381.61,7.58292,8680.9,0,0,0,0,0,0,0
1101,#6a81a8,settled,1,7,8,1327.49,1.40345,8340.88,0,0,0,0,0,0,0
1102,#e6d6cf,settled,1,17,16,1372.57,1.47,8624.12,0,0,0,0,0,0,0
1103,#af7843,settled,1,30,28,1366.01,2.00304,8582.86,0,0,0,0,0,0,0
1104,#77cd69,settled,2,121,92,1437,36.834,9028.95,0,0,0,0,0,0,0
1105,#407090,settled,2,131,92,1430.26,11.1579,8986.6,0,0,0,220,220,0,0
1106,#bcc4b7,settled,1,57,41,1404.66,2.49972,8825.72,0,0,0,0,0,0,0
1107,#8566de,settled,1,69,45,1387.84,5.5257,8720.07,0,0,0,0,0,0,0
1108,#4dbc51,settled,1,73,48,1391.91,5.08498,8745.61,0,0,0,0,0,0,0
1109,#c95d79,settled,1,44,32,1395.77,3.69625,8769.85,0,0,0,0,0,0,0
1110,#92b39f,settled,1,24,19,1328.8,2.81106,8349.12,0,0,0,0,0,0,0
1111,#5b55c6,settled,6,1217,717,1807.11,88.5353,11354.4,0,0,0,0,0,17,0
1112,#d6aaed,settled,1,64,49,1893.8,31.5272,11899.1,0,0,0,0,0,0,0
1113,#9f4c61,settled,1,66,48,1765.53,44.0502,11093.2,0,0,0,0,0,0,0
1114,#68a187,settled,2,120,96,1600.86,20.3684,10058.5,0,0,0,0,0,0,0
1115,#e443af,settled,1,7,9,1482.62,9.37249,9315.58,0,0,0,0,0,0,0
1116,#ac98d5,settled,1,224,131,1551.06,3.45685,9745.59,0,0,0,0,0,0,0
1117,#75ee48,settled,1,12,12,1553.68,1.41586,9762.09,0,0,0,0,0,0,0
1118,#f18f70,settled,1,23,20,1548.96,1.7057,9732.42,0,0,0,32,32,0,0
1119,#bae496,settled,1,15,14,1540.54,1.87884,9679.5,0,0,0,0,0,0,0
1120,#8287bd,settled,1,8,10,1533.08,1.46266,9632.63,0,0,0,0,0,0,0
1121,#4bdce4,settled,1,75,50,1591.45,4.0007,9999.35,0,0,0,0,0,0,0
1122,#c77e58,settled,1,141,85,1506.73,3.71734,9467.07,0,0,0,749,749,0,0
1123,#90d37e,settled,1,10,11,1508.64,1.91039,9479.07,0,0,0,57,57,0,0
1124,#5875a5,settled,1,35,27,1510.43,4.39928,9490.32,0,0,0,187,187,0,0
1125,#d4cacc,settled,1,21,18,1372.67,2.03853,8624.73,0,0,0,0,0,0,0
1126,#9d6c40,settled,1,16,17,1382.11,2.54335,8684.03,0,0,0,0,0,0,0
1127,#66c166,settled,1,25,20,1366.22,2.65164,8584.23,0,0,0,0,0,0,0
1128,#e2638e,settled,2,301,186,1393.79,6.4629,8757.44,0,0,0,0,0,246,0
1129,#aab8b4,settled,1,26,24,1341.82,5.25633,8430.93,0,0,0,16,16,0,0
1130,#735bdb,settled,1,34,25,1339.65,3.94224,8417.27,0,0,0,20,20,0,0
1131,#efaf4f,settled,1,16,16,1339.06,2.77708,8413.58,0,0,0,4,4,0,0
1132,#b85176,settled,1,17,16,1343.58,1.58071,8441.98,0,0,0,0,0,0,0
1133,#80a79c,settled,1,75,50,1326.51,14.5432,8334.73,0,0,0,0,0,0,0
1134,#4949c4,settled,1,73,50,1384.11,6.19818,8696.6,0,0,0,0,0,0,0
1135,#c59eea,settled,1,8,11,1376.65,4.60937,8649.73,0,0,0,0,0,0,0
1136,#8e405e,settled,1,287,175,1366.6,6.49496,8586.62,0,0,0,3583,3583,0,0
1137,#569585,settled,1,171,109,1363.74,7.90527,8568.64,0,0,0,380,380,0,0
1138,#d2eaab,settled,1,19,17,1362.36,2.44633,8559.96,0,0,0,234,234,0,0
1139,#9b8cd2,settled,1,9,11,1357.07,3.45904,8526.7,0,0,0,46,46,0,0
1140,#64e246,settled,1,32,25,1363.35,2.52122,8566.15,0,0,0,143,143,0,0
1141,#e0836d,settled,1,47,34,1352.75,6.94419,8499.61,0,0,0,979,979,0,0
1142,#a8d993,settled,1,19,17,1338.17,2.36344,8407.95,0,0,0,236,236,0,0
1143,#717bba,settled,1,14,13,1333.05,1.95317,8375.8,0,0,0,0,0,0,0
1144,#edcfe1,settled,1,19,16,1349.73,3.60968,8480.63,0,0,0,345,345,0,0
1145,#b67255,settled,1,8,9,1304.91,3.56695,8199,0,0,0,45,45,0,0
1146,#7ec77b,settled,1,119,75,1322.65,5.20065,8310.46,0,0,0,157,157,0,0
1147,#4769a3,settled,1,17,16,1313.55,0.729343,8253.25,0,0,0,186,186,0,0
1148,#c3bec9,settled,1,40,32,1303.52,2.34222,8190.26,0,0,0,0,0,0,0
1149,#8c60f0,settled,1,14,14,1294.76,1.91302,8135.23,0,0,0,0,0,0,0
1150,#54b664,settled,1,35,30,1284.21,4.71714,8068.94,0,0,0,0,0,0,0
1151,#d0578b,settled,1,16,16,1283.83,4.215,8066.56,0,0,0,0,0,0,0
1152,#99acb1,settled,1,21,20,1286.12,2.49004,8080.92,0,0,0,0,0,0,0
1153,#624fd9,settled,1,73,50,1251.55,44.0216,7863.7,0,0,0,31,31,0,0
1154,#dda34c,settled,1,8,9,1279.82,2.32267,8041.32,0,0,0,0,0,0,0
1155,#a64673,settled,1,7,8,1274.04,1.68906,8005.03,0,0,0,7,7,0,0
1156,#6f9b9a,settled,1,21,18,1277.04,2.31918,8023.85,0,0,0,24,24,0,0
1157,#ebf0c0,settled,1,16,15,1242.16,1.77525,7804.75,0,0,0,0,0,0,0
1158,#b392e7,settled,1,69,51,1245.73,2.72995,7827.16,0,0,0,0,0,0,0
1159,#7ce75b,settled,1,33,27,1245.19,2.59301,7823.77,0,0,0,0,0,0,0
1160,#458982,settled,1,50,39,1243.78,2.79616,7814.89,0,0,0,0,0,0,0
1161,#c1dea8,settled,1,118,74,1262.77,4.68507,7934.23,0,0,0,0,0,0,0
1162,#8980cf,settled,1,29,24,1267.08,3.14937,7961.3,0,0,0,0,0,0,0
1163,#52d643,settled,1,11,11,1266.4,1.72635,7957.01,0,0,0,0,0,0,0
1164,#ce776a,settled,2,311,185,1568.51,8.24341,9855.23,0,0,0,1382,1382,0,0
1165,#97cd90,settled,3,174,142,1580.72,12.928,9931.97,0,0,0,0,0,24,0
1166,#5f6fb8,settled,4,199,151,1586.54,10.1283,9968.55,0,0,0,0,0,10,0
1167,#dbc4de,settled,1,70,50,1580.26,4.54306,9929.05,0,0,0,0,0,0,0
1168,#a46652,settled,2,389,231,1576.96,4.99319,9908.34,0,0,0,0,0,30,0
1169,#6dbb79,settled,1,75,53,1524.31,2.22721,9577.55,0,0,0,0,0,0,0
1170,#e95da0,settled,1,64,47,1530.13,1.78007,9614.08,0,0,0,70,70,0,0
1171,#b1b2c6,settled,1,79,57,1530.19,2.65709,9614.48,0,0,0,0,0,0,0
1172,#7a54ee,settled,1,74,50,1534.28,3.78974,9640.18,0,0,0,0,0,0,0
1173,#43aa61,settled,1,67,46,1534.67,2.97651,9642.62,0,0,0,0,0,0,0
1174,#bf4b88,settled,1,399,232,1534.99,2.34317,9644.6,0,0,0,0,0,0,0
1175,#87a1af,settled,1,103,74,1459.99,6.57273,9173.36,0,0,0,0,0,0,0
1176,#5043d6,settled,1,77,60,1458.63,6.91976,9164.84,0,0,0,0,0,0,0
1177,#cc9749,settled,1,24,21,1465.49,3.13926,9207.92,0,0,0,0,0,0,0
1178,#95ed70,settled,1,24,23,1470.28,2.09563,9238.04,0,0,0,0,0,0,0
1179,#5d8f97,settled,1,7,9,1456.87,1.02146,9153.76,0,0,0,0,0,0,0
1180,#d9e4bd,settled,1,30,22,1447.37,3.08754,9094.08,0,0,0,0,0,0,0
1181,#a286e4,settled,1,53,46,1423.57,4.78795,8944.54,0,0,0,37,37,0,0
1182,#6bdb58,settled,1,26,22,1424.52,2.84153,8950.53,0,0,0,37,37,0,0
1183,#e77d7f,settled,1,36,29,1422.21,5.67485,8936.03,0,0,0,0,0,0,0
1184,#afd2a5,settled,1,87,61,1424.44,0.682036,8950.04,0,0,0,0,0,0,0
1185,#7874cd,settled,1,9,9,1381.06,1.32984,8677.46,0,0,0,74,74,0,0
1186,#41ca40,settled,1,39,28,1378.48,2.20894,8661.24,0,0,0,0,0,0,0
1187,#bd6b67,settled,1,35,29,1364.61,1.49999,8574.1,0,0,0,0,0,0,0
1188,#85c18e,settled,1,32,29,1364.48,1.21004,8573.3,0,0,0,0,0,0,0
1189,#4e63b5,settled,1,89,64,1372.86,2.46209,8625.94,0,0,0,0,0,0,0
1190,#cab8db,settled,1,71,47,1376.46,3.83947,8648.53,0,0,0,0,0,0,0
1191,#935a4f,settled,1,7,9,1376.74,2.26447,8650.29,0,0,0,0,0,0,0
1192,#5baf76,settled,1,328,192,1424.7,6.51101,8951.63,0,0,0,0,0,0,0
1193,#d7519d,settled,1,27,24,1335.69,2.77398,8392.39,0,0,0,0,0,0,0
1194,#a0a6c4,settled,1,28,24,1334.61,1.84262,8385.63,0,0,0,0,0,0,0
1195,#6948eb,settled,1,30,24,1333.77,1.8651,8380.35,0,0,0,0,0,0,0
1196,#e49d5e,settled,1,28,24,1335.38,1.96187,8390.45,0,0,0,0,0,0,0
1197,#ad3f85,settled,1,66,46,1265.01,2.73041,7948.27,0,0,0,1102,1102,0,0
1198,#7695ac,settled,1,54,38,1256.13,4.18902,7892.51,0,0,0,875,875,0,0
1199,#f2e9d2,settled,1,21,20,1256.35,3.37215,7893.88,0,0,0,356,356,0,0
1200,#ba8c46,settled,1,111,76,1269.81,7.96297,7978.43,0,0,0,1928,1928,0,0
1201,#83e16d,settled,1,55,38,1288.7,2.59741,8097.13,0,0,0,842,842,0,0
1202,#4c8394,settled,1,73,48,1289.97,3.99873,8105.11,0,0,0,1127,1127,0,0
1203,#c8d8ba,settled,1,27,22,1282.86,1.37275,8060.43,0,0,0,540,540,0,0
1204,#907ae2,settled,1,30,24,1288.02,2.42678,8092.87,0,0,0,516,516,0,0
1205,#59cf55,settled,1,28,23,1278.78,2.13093,8034.83,0,0,0,340,340,0,0
1206,#d5717c,settled,1,14,15,1340.34,1.5781,8421.63,0,0,0,0,0,0,0
1207,#9ec6a3,settled,1,17,17,1341.3,2.3015,8427.64,0,0,0,0,0,0,0
1208,#6669ca,settled,1,64,44,1231.67,3.87009,7738.79,0,0,0,0,0,0,0
1209,#e2bdf0,settled,1,34,27,1245.17,2.1491,7823.61,0,0,0,0,0,0,0
1210,#ab5f64,settled,1,266,152,1259.84,2.87391,7915.84,0,0,0,39,39,0,0
1211,#74b58b,settled,1,225,134,1226.79,5.99427,7708.12,0,0,0,0,0,0,0
1212,#f056b2,settled,1,19,16,1242.95,3.16735,7809.66,0,0,0,0,0,0,0
1213,#b8acd9,settled,1,24,19,1241.55,2.11855,7800.88,0,0,0,0,0,0,0
1214,#814e4d,settled,1,32,25,1148.92,2.1233,7218.89,0,0,0,0,0,0,0
1215,#4aa373,settled,1,18,16,1161.69,1.78685,7299.11,0,0,0,0,0,0,0
1216,#c6459a,settled,1,12,11,1162.65,1.26681,7305.17,0,0,0,0,0,0,0
1217,#8e9ac1,settled,2,79,70,1105.09,12.486,6943.46,0,0,0,0,0,0,0
1218,#57f0e7,settled,1,8,10,1114.3,6.39091,7001.36,0,0,0,7,7,0,0
1219,#d3915b,settled,1,15,14,1110.13,2.23841,6975.14,0,0,0,4,4,0,0
1220,#9ce782,settled,1,33,26,1113.75,3.64043,6997.87,0,0,0,3,3,0,0
1221,#6489a9,settled,1,28,23,1111.61,3.92952,6984.45,0,0,0,0,0,0,0
1222,#e0ddcf,settled,1,121,75,1110.15,3.49127,6975.29,0,0,0,0,0,0,0
1223,#a98043,settled,1,35,28,1168.49,2.97003,7341.85,0,0,0,0,0,0,0
1224,#72d56a,settled,1,30,25,1187.65,2.11734,7462.26,0,0,0,0,0,0,0
1225,#ee7791,settled,1,23,20,1193.01,4.15105,7495.88,0,0,0,0,0,0,0
1226,#b6ccb8,settled,1,58,41,1199.03,4.91701,7533.72,0,0,0,0,0,0,0
1227,#7f6edf,settled,1,72,50,1209.98,14.0322,7602.54,0,0,0,0,0,0,0
1228,#48c452,settled,1,51,38,1526.22,1.7467,9589.54,0,0,0,118,118,0,0
1229,#c46579,settled,1,29,25,1524.22,1.68706,9576.97,0,0,0,98,98,0,0
1230,#8cbaa0,settled,1,13,12,1514.94,4.50932,9518.65,0,0,0,0,0,0,0
1231,#555dc7,settled,1,41,32,1516.67,4.34409,9529.54,0,0,0,0,0,0,0
1232,#d1b1ee,settled,1,114,73,1531.5,1.0383,9622.68,0,0,0,321,321,0,0
1233,#9a5462,settled,1,17,15,1533.87,2.65251,9637.58,0,0,0,58,58,0,0
1234,#62a988,settled,1,40,32,1533.49,2.28459,9635.23,0,0,0,79,79,0,0
1235,#de4aaf,settled,1,77,50,1538.66,2.36947,9667.66,0,0,0,252,252,0,0
1236,#a7a0d6,settled,1,104,65,1533.9,4.74132,9637.77,0,0,0,356,356,0,0
1237,#70424a,settled,1,37,25,1518.38,3.3938,9540.29,0,0,0,0,0,0,0
1238,#eb9770,settled,1,52,36,1521.34,1.98844,9558.83,0,0,0,0,0,0,0
1239,#b4ec97,settled,1,61,50,1576.06,4.75246,9902.69,0,0,0,0,0,0,0
1240,#7d8ebe,settled,1,36,37,1574.93,4.02686,9895.57,0,0,0,0,0,0,0
1241,#46e4e4,settled,1,58,49,1575.53,3.78447,9899.36,0,0,0,0,0,0,0
1242,#c18558,settled,1,46,35,1433.66,1.36167,9007.94,0,0,0,52,52,0,0
1243,#8adb7f,settled,1,72,49,1432.13,3.67484,8998.31,0,0,0,186,186,0,0
1244,#537da6,settled,1,66,48,1442.11,11.4458,9061.04,0,0,0,181,181,0,0
1245,#cfd2cd,settled,1,40,33,1414.24,2.85913,8885.91,0,0,0,0,0,0,0
1246,#977441,settled,1,17,18,1413.23,3.50396,8879.6,0,0,0,0,0,0,0
1247,#60c967,settled,1,70,47,1448.68,1.74321,9102.35,0,0,0,110,110,0,0
1248,#dc6b8e,settled,1,23,25,1452.19,6.9734,9124.4,0,0,0,52,52,0,0
1249,#a5c0b5,settled,1,66,50,1450.42,8.44578,9113.23,0,0,0,115,115,0,0
1250,#6d62dc,settled,1,18,16,1405.48,2.76728,8830.9,0,0,0,0,0,0,0
1251,#e9b74f,settled,1,9,11,1462.89,2.01056,9191.64,0,0,0,0,0,0,0
1252,#b25977,settled,1,18,18,1460.46,2.82958,9176.36,0,0,0,0,0,0,0
1253,#7baf9d,settled,2,288,183,1438.18,5.22956,9036.32,0,0,0,0,0,115,0
1254,#4351c4,settled,1,60,47,1449.23,8.18152,9105.75,0,0,0,0,0,0,0
1255,#bfa5eb,settled,2,117,96,1518.84,17.5913,9543.16,0,0,0,1829,1829,0,0
1256,#88485f,settled,1,19,18,1475.75,1.90939,9272.43,0,0,0,28,28,0,0
1257,#519d85,settled,1,19,16,1476.46,1.52555,9276.88,0,0,0,15,15,0,0
1258,#cdf2ac,settled,1,45,34,1545.64,1.57669,9711.52,0,0,0,0,0,0,0
1259,#9594d3,settled,1,81,56,1545.44,1.99238,9710.31,0,0,0,0,0,0,0
1260,#5ee946,settled,1,9,10,1552.5,1.28361,9754.63,0,0,0,0,0,0,0
1261,#da8b6d,settled,1,73,50,1437.14,2.06096,9029.81,0,0,0,0,0,0,0
1262,#a3e094,settled,1,53,44,1428.01,2.1614,8972.46,0,0,0,0,0,0,0
1263,#6b82bb,settled,1,206,120,1429.71,4.577,8983.12,0,0,0,254,254,0,0
1264,#e7d7e2,settled,1,119,72,1427.82,4.05001,8971.27,0,0,0,143,143,0,0
1265,#b07956,settled,1,9,10,1447.86,0.901844,9097.2,0,0,0,0,0,0,0
1266,#79cf7c,settled,1,259,155,1432.05,8.15368,8997.83,0,0,0,289,289,0,0
1267,#4171a3,settled,1,24,24,1226.55,1.84393,7706.62,0,0,0,0,0,0,0
1268,#bdc6ca,settled,1,29,24,1300.25,2.04405,8169.74,0,0,0,72,72,0,0
1269,#8668f1,settled,1,9,10,1202.75,0.878987,7557.09,0,0,0,118,118,0,0
1270,#4fbd64,settled,1,36,35,1183.74,2.37612,7437.66,0,0,0,3,3,0,0
1271,#cb5f8c,settled,1,27,24,1187.22,1.54906,7459.52,0,0,0,0,0,0,0
